Number:0, mass:1, radius:0.01
time,x,y,z,x_,y_,z_
26.4, 0.651539, 0.272084, 0.87714, 4.01939e+10, 1.28077e+09, -1.25066e+10
26.5, 0.563734, 0.316972, 0.708269, 4.01941e+10, 1.28066e+09, -1.25067e+10
26.6, 0.048241, 0.354851, 0.926864, 4.01941e+10, 1.28066e+09, -1.25067e+10
26.7, 0.559866, 0.88968, 0.464481, 4.01941e+10, 1.28066e+09, -1.25067e+10
26.8, 0.811717, 0.830644, 0.30099, 8.50052e+15, 4.29902e+15, 2.01188e+16
26.9, 0.78742, 0.584609, 0.716458, 8.50052e+15, 4.29902e+15, 2.01188e+16
27, 0.126287, 0.839453, 0.850052, 8.50052e+15, 4.29902e+15, 2.01188e+16
27.1, 0.676599, 0.75498, 0.745052, 8.50052e+15, 4.29902e+15, 2.01188e+16
27.2, 0.205388, 0.376562, 0.877865, 8.50052e+15, 4.29902e+15, 2.01188e+16
27.3, 0.431678, 0.768047, 0.0986459, 8.50052e+15, 4.29902e+15, 2.01188e+16
27.4, 0.396521, 0.746074, 0.508333, 8.50052e+15, 4.29902e+15, 2.01188e+16
27.5, 0.396482, 0.643965, 0.52224, 8.50052e+15, 4.29902e+15, 2.01188e+16
27.6, 0.166013, 0.635683, 0.45974, 8.50052e+15, 4.29902e+15, 2.01188e+16
27.7, 0.988279, 0.177656, 0.233177, 8.50052e+15, 4.29902e+15, 2.01188e+16
27.8, 0.0751931, 0.377851, 0.986615, 8.50052e+15, 4.29902e+15, 2.01188e+16
27.9, 0.978045, 0.729922, 0.389427, 8.50052e+15, 4.29902e+15, 2.01188e+16
28, 0.708982, 0.538496, 0.17849, 8.50052e+15, 4.29902e+15, 2.01188e+16
28.1, 0.301756, 0.848574, 0.93974, 8.50052e+15, 4.29902e+15, 2.01188e+16
28.2, 0.352537, 0.112226, 0.728802, 8.50052e+15, 4.29902e+15, 2.01188e+16
28.3, 0.924803, 0.843652, 0.267865, 8.50052e+15, 4.29902e+15, 2.01188e+16
28.4, 0.748006, 0.068242, 0.666302, 8.50052e+15, 4.29902e+15, 2.01188e+16
28.5, 0.137146, 0.42664, 0.52224, 8.50052e+15, 4.29902e+15, 2.01188e+16
28.6, 0.650115, 0.986875, 0.766302, 8.50052e+15, 4.29902e+15, 2.01188e+16
28.7, 0.528748, 0.74373, 0.879427, 8.50052e+15, 4.29902e+15, 2.01188e+16
28.8, 0.968904, 0.9325, 0.278958, 8.50052e+15, 4.29902e+15, 2.01188e+16
28.9, 0.782068, 0.0928709, 0.862708, 8.50052e+15, 4.29902e+15, 2.01188e+16
29, 0.249373, 0.0349021, 0.819115, 8.50052e+15, 4.29902e+15, 2.01188e+16
29.1, 0.0271853, 0.925058, 0.963646, 8.50052e+15, 4.29902e+15, 2.01188e+16
29.2, 0.0780056, 0.097617, 0.306927, 8.50052e+15, 4.29902e+15, 2.01188e+16
29.3, 0.698631, 0.101523, 0.205365, 8.50052e+15, 4.29902e+15, 2.01188e+16
29.4, 0.149295, 0.971172, 0.564271, 8.50052e+15, 4.29902e+15, 2.01188e+16
29.5, 0.504295, 0.271445, 0.416302, 8.50052e+15, 4.29902e+15, 2.01188e+16
29.6, 0.98574, 0.358847, 0.911927, 8.50052e+15, 4.29902e+15, 2.01188e+16
29.7, 0.26992, 0.549765, 0.716615, 8.50052e+15, 4.29902e+15, 2.01188e+16
29.8, 0.234763, 0.746054, 0.517865, 8.50052e+15, 4.29902e+15, 2.01188e+16
29.9, 0.941795, 0.855937, 0.201458, 8.50052e+15, 4.29902e+15, 2.01188e+16
30, 0.572654, 0.272422, 0.618958, 8.50052e+15, 4.29902e+15, 2.01188e+16
30.1, 0.0882791, 0.768535, 0.751771, 8.50052e+15, 4.29902e+15, 2.01188e+16
30.2, 0.865623, 0.78123, 0.974427, 8.50052e+15, 4.29902e+15, 2.01188e+16
30.3, 0.17031, 0.831523, 0.447552, 8.50052e+15, 4.29902e+15, 2.01188e+16
30.4, 0.38906, 0.834453, 0.767396, 8.50052e+15, 4.29902e+15, 2.01188e+16
30.5, 0.580467, 0.457969, 0.373333, 8.50052e+15, 4.29902e+15, 2.01188e+16
30.6, 0.217185, 0.573203, 0.798646, 8.50052e+15, 4.29902e+15, 2.01188e+16
30.7, 0.247459, 0.427695, 0.693177, 8.50052e+15, 4.29902e+15, 2.01188e+16
30.8, 0.336326, 0.296347, 0.693177, 8.50052e+15, 4.29902e+15, 2.01188e+16
30.9, 0.42324, 0.116172, 0.693177, 8.50052e+15, 4.29902e+15, 2.01188e+16
31, 0.476443, 0.933554, 0.701458, 8.50052e+15, 4.29902e+15, 2.01188e+16
31.1, 0.717185, 0.775351, 0.365521, 8.50052e+15, 4.29902e+15, 2.01188e+16
31.2, 0.874412, 0.151328, 0.755677, 8.50052e+15, 4.29902e+15, 2.01188e+16
31.3, 0.145388, 0.0331443, 0.900208, 8.50052e+15, 4.29902e+15, 2.01188e+16
31.4, 0.543357, 0.0619529, 0.506146, 8.50052e+15, 4.29902e+15, 2.01188e+16
31.5, 0.746482, 0.0546287, 0.115521, 8.50052e+15, 4.29902e+15, 2.01188e+16
31.6, 0.30992, 0.197187, 0.845521, 8.50052e+15, 4.29902e+15, 2.01188e+16
31.7, 0.0628494, 0.253828, 0.876771, 8.50052e+15, 4.29902e+15, 2.01188e+16
31.8, 0.170779, 0.820273, 0.657083, 8.50052e+15, 4.29902e+15, 2.01188e+16
31.9, 0.0843338, 0.361289, 0.868021, 8.50052e+15, 4.29902e+15, 2.01188e+16
32, 0.889021, 0.482578, 0.938021, 8.50052e+15, 4.29902e+15, 2.01188e+16
32.1, 0.877303, 0.134472, 0.192396, 8.50052e+15, 4.29902e+15, 2.01188e+16
32.2, 0.747888, 0.282441, 0.34474, 8.50052e+15, 4.29902e+15, 2.01188e+16
32.3, 0.547381, 0.350801, 0.594271, 8.50052e+15, 4.29902e+15, 2.01188e+16
32.4, 0.711443, 0.908926, 0.113802, 8.50052e+15, 4.29902e+15, 2.01188e+16
32.5, 0.438982, 0.120332, 0.492708, 8.50052e+15, 4.29902e+15, 2.01188e+16
32.6, 0.412107, 0.250215, 0.839896, 8.50052e+15, 4.29902e+15, 2.01188e+16
32.7, 0.536248, 0.0414451, 0.255208, 8.50052e+15, 4.29902e+15, 2.01188e+16
32.8, 0.849724, 0.234804, 0.770833, 8.50052e+15, 4.29902e+15, 2.01188e+16
32.9, 0.198826, 0.230898, 0.0950522, 8.50052e+15, 4.29902e+15, 2.01188e+16
33, 0.454724, 0.720156, 0.111146, 8.50052e+15, 4.29902e+15, 2.01188e+16
33.1, 0.769178, 0.872988, 0.446615, 8.50052e+15, 4.29902e+15, 2.01188e+16
33.2, 0.691053, 0.465273, 0.130677, 8.50052e+15, 4.29902e+15, 2.01188e+16
33.3, 0.543592, 0.0575584, 0.380208, 8.50052e+15, 4.29902e+15, 2.01188e+16
33.4, 0.599256, 0.63373, 0.130677, 8.50052e+15, 4.29902e+15, 2.01188e+16
33.5, 0.626599, 0.238222, 0.302552, 8.50052e+15, 4.29902e+15, 2.01188e+16
33.6, 0.982537, 0.113672, 0.642865, 8.50052e+15, 4.29902e+15, 2.01188e+16
33.7, 0.964959, 0.186914, 0.353802, 8.50052e+15, 4.29902e+15, 2.01188e+16
33.8, 0.093865, 0.605957, 0.163802, 8.50052e+15, 4.29902e+15, 2.01188e+16
33.9, 0.478553, 0.26207, 0.119427, 8.50052e+15, 4.29902e+15, 2.01188e+16
34, 0.365271, 0.982793, 0.705365, 8.50052e+15, 4.29902e+15, 2.01188e+16
34.1, 0.801795, 0.44664, 0.521771, 8.50052e+15, 4.29902e+15, 2.01188e+16
34.2, 0.610857, 0.75666, 0.706927, 8.50052e+15, 4.29902e+15, 2.01188e+16
34.3, 0.692888, 0.259101, 0.417865, 8.50052e+15, 4.29902e+15, 2.01188e+16
34.4, 0.775896, 0.713691, 0.128802, 8.50052e+15, 4.29902e+15, 2.01188e+16
34.5, 0.563982, 0.562812, 0.492083, 8.50052e+15, 4.29902e+15, 2.01188e+16
34.6, 0.0614822, 0.010156, 0.823177, 8.50052e+15, 4.29902e+15, 2.01188e+16
34.7, 0.647185, 0.726328, 0.677396, 8.50052e+15, 4.29902e+15, 2.01188e+16
34.8, 0.200388, 0.569668, 0.734115, 8.50052e+15, 4.29902e+15, 2.01188e+16
34.9, 0.805388, 0.12873, 0.234583, 8.50052e+15, 4.29902e+15, 2.01188e+16
35, 0.799529, 0.818691, 0.734115, 8.50052e+15, 4.29902e+15, 2.01188e+16
35.1, 0.417693, 0.972012, 0.706302, 8.50052e+15, 4.29902e+15, 2.01188e+16
35.2, 0.659881, 0.267402, 0.526615, 8.50052e+15, 4.29902e+15, 2.01188e+16
35.3, 0.902068, 0.542812, 0.347396, 8.50052e+15, 4.29902e+15, 2.01188e+16
35.4, 0.0724588, 0.749355, 0.167708, 8.50052e+15, 4.29902e+15, 2.01188e+16
35.5, 0.619021, 0.0118357, 0.0442709, 8.50052e+15, 4.29902e+15, 2.01188e+16
35.6, 0.854217, 0.650976, 0.949896, 8.50052e+15, 4.29902e+15, 2.01188e+16
35.7, 0.221404, 0.596758, 0.66474, 8.50052e+15, 4.29902e+15, 2.01188e+16
35.8, 0.490467, 0.478867, 0.787083, 8.50052e+15, 4.29902e+15, 2.01188e+16
35.9, 0.532459, 0.682969, 0.404271, 8.50052e+15, 4.29902e+15, 2.01188e+16
36, 0.0954275, 0.636582, 0.439427, 8.50052e+15, 4.29902e+15, 2.01188e+16
36.1, 0.369373, 0.486679, 0.763646, 8.50052e+15, 4.29902e+15, 2.01188e+16
36.2, 0.588123, 0.308437, 0.233333, 8.50052e+15, 4.29902e+15, 2.01188e+16
36.3, 0.353787, 0.358047, 0.132396, 8.50049e+15, 4.299e+15, 2.01188e+16
36.4, 0.122771, 0.231523, 0.620833, 8.50049e+15, 4.299e+15, 2.01188e+16
36.5, 0.279998, 0.659258, 0.757552, 8.50049e+15, 4.299e+15, 2.01188e+16
36.6, 0.972888, 0.206133, 0.894271, 8.50049e+15, 4.299e+15, 2.01188e+16
36.7, 0.684295, 0.744707, 0.0509897, 8.50049e+15, 4.299e+15, 2.01188e+16
36.8, 0.397185, 0.291582, 0.18724, 8.50049e+15, 4.299e+15, 2.01188e+16
36.9, 0.0202322, 0.818437, 0.323958, 8.50049e+15, 4.299e+15, 2.01188e+16
37, 0.614959, 0.365312, 0.460677, 8.50049e+15, 4.299e+15, 2.01188e+16
37.1, 0.40031, 0.861953, 0.69849, 8.50049e+15, 4.299e+15, 2.01188e+16
37.2, 0.962342, 0.145625, 0.550052, 8.50049e+15, 4.299e+15, 2.01188e+16
37.3, 0.0936697, 0.909316, 0.698021, 8.50049e+15, 4.299e+15, 2.01188e+16
37.4, 0.399412, 0.814551, 0.100365, 8.50049e+15, 4.299e+15, 2.01188e+16
37.5, 0.883318, 0.803808, 0.729271, 8.50049e+15, 4.299e+15, 2.01188e+16
37.6, 0.387693, 0.793066, 0.377708, 8.50049e+15, 4.299e+15, 2.01188e+16
37.7, 0.871599, 0.782324, 0.0261459, 8.50049e+15, 4.299e+15, 2.01188e+16
37.8, 0.193357, 0.841894, 0.451927, 8.50049e+15, 4.299e+15, 2.01188e+16
37.9, 0.147967, 0.760371, 0.654583, 8.50049e+15, 4.299e+15, 2.01188e+16
38, 0.917029, 0.207129, 0.0847397, 8.50049e+15, 4.299e+15, 2.01188e+16
38.1, 0.389178, 0.903926, 0.638958, 8.50049e+15, 4.299e+15, 2.01188e+16
38.2, 0.841834, 0.620722, 0.213646, 8.50049e+15, 4.299e+15, 2.01188e+16
38.3, 0.748553, 0.541621, 0.0183334, 8.50049e+15, 4.299e+15, 2.01188e+16
38.4, 0.90531, 0.551387, 0.963177, 8.50049e+15, 4.299e+15, 2.01188e+16
38.5, 0.491717, 0.83459, 0.978802, 8.50049e+15, 4.299e+15, 2.01188e+16
38.6, 0.0766775, 0.127539, 0.0105209, 8.50049e+15, 4.299e+15, 2.01188e+16
38.7, 0.641131, 0.400488, 0.0222397, 8.50049e+15, 4.299e+15, 2.01188e+16
38.8, 0.922888, 0.943476, 0.0925522, 8.50049e+15, 4.299e+15, 2.01188e+16
38.9, 0.400896, 0.119238, 0.295677, 8.50049e+15, 4.299e+15, 2.01188e+16
39, 0.45074, 0.0728318, 0.323021, 8.50049e+15, 4.299e+15, 2.01188e+16
39.1, 0.715349, 0.736582, 0.801146, 8.50049e+15, 4.299e+15, 2.01188e+16
39.2, 0.29031, 0.228398, 0.348802, 8.50049e+15, 4.299e+15, 2.01188e+16
39.3, 0.216092, 0.594629, 0.918646, 8.50049e+15, 4.299e+15, 2.01188e+16
39.4, 0.521287, 0.731836, 0.793646, 8.50049e+15, 4.299e+15, 2.01188e+16
39.5, 0.454881, 0.0662889, 0.965521, 8.50049e+15, 4.299e+15, 2.01188e+16
39.6, 0.388943, 0.409062, 0.157396, 8.50049e+15, 4.299e+15, 2.01188e+16
39.7, 0.480271, 0.640039, 0.329271, 8.50049e+15, 4.299e+15, 2.01188e+16
39.8, 0.638006, 0.44375, 0.965521, 8.50049e+15, 4.299e+15, 2.01188e+16
39.9, 0.116013, 0.138554, 0.65349, 8.50049e+15, 4.299e+15, 2.01188e+16
40, 0.101365, 0.0521287, 0.0602084, 8.50049e+15, 4.299e+15, 2.01188e+16
40.1, 0.856756, 0.921289, 0.485521, 8.50049e+15, 4.299e+15, 2.01188e+16
40.2, 0.274217, 0.141484, 0.751146, 8.50049e+15, 4.299e+15, 2.01188e+16
40.3, 0.807967, 0.146875, 0.718021, 8.50049e+15, 4.299e+15, 2.01188e+16
40.4, 0.699568, 0.945722, 0.0817709, 8.50049e+15, 4.299e+15, 2.01188e+16
40.5, 0.655623, 0.433008, 0.31224, 8.50049e+15, 4.299e+15, 2.01188e+16
40.6, 0.234217, 0.657148, 0.733646, 8.50049e+15, 4.299e+15, 2.01188e+16
40.7, 0.951521, 0.144922, 0.175521, 8.50049e+15, 4.299e+15, 2.01188e+16
40.8, 0.336756, 0.467187, 0.214583, 8.50049e+15, 4.299e+15, 2.01188e+16
40.9, 0.701521, 0.837812, 0.24974, 8.50049e+15, 4.299e+15, 2.01188e+16
41, 0.083826, 0.228418, 0.284896, 8.50049e+15, 4.299e+15, 2.01188e+16
41.1, 0.448592, 0.604394, 0.320052, 8.50049e+15, 4.299e+15, 2.01188e+16
41.2, 0.179256, 0.984707, 0.169271, 8.50049e+15, 4.299e+15, 2.01188e+16
41.3, 0.747146, 0.905117, 0.833333, 8.50049e+15, 4.299e+15, 2.01188e+16
41.4, 0.564138, 0.165586, 0.103177, 8.49931e+15, 4.29912e+15, 2.01179e+16
41.5, 0.223318, 0.761797, 0.727708, 8.49931e+15, 4.29912e+15, 2.01179e+16
41.6, 0.835623, 0.759355, 0.766771, 8.49931e+15, 4.29912e+15, 2.01179e+16
41.7, 0.84492, 0.576699, 0.976302, 8.49931e+15, 4.29912e+15, 2.01179e+16
41.8, 0.576873, 0.744199, 0.785365, 8.49931e+15, 4.29912e+15, 2.01179e+16
41.9, 0.503123, 0.685586, 0.890833, 8.49931e+15, 4.29912e+15, 2.01179e+16
42, 0.843474, 0.318887, 0.679896, 8.49931e+15, 4.29912e+15, 2.01179e+16
42.1, 0.894256, 0.0137107, 0.465052, 8.49931e+15, 4.29912e+15, 2.01179e+16
42.2, 0.783435, 0.701133, 0.0988022, 8.49931e+15, 4.29912e+15, 2.01179e+16
42.3, 0.865467, 0.0287498, 0.250677, 8.49931e+15, 4.29912e+15, 2.01179e+16
42.4, 0.0788259, 0.131797, 0.641302, 8.49931e+15, 4.29912e+15, 2.01179e+16
42.5, 0.544646, 0.836875, 0.262396, 8.49931e+15, 4.29912e+15, 2.01179e+16
42.6, 0.104529, 0.78414, 0.562552, 8.49931e+15, 4.29912e+15, 2.01179e+16
42.7, 0.116287, 0.732676, 0.12599, 8.49931e+15, 4.29913e+15, 2.01179e+16
42.8, 0.285232, 0.519297, 0.321302, 8.49931e+15, 4.29913e+15, 2.01179e+16
42.9, 0.137849, 0.80164, 0.690365, 8.49931e+15, 4.29913e+15, 2.01179e+16
43, 0.852224, 0.105332, 0.131771, 8.49931e+15, 4.29913e+15, 2.01179e+16
43.1, 0.113318, 0.327207, 0.743646, 8.49931e+15, 4.29913e+15, 2.01179e+16
43.2, 0.0273806, 0.120156, 0.92724, 8.49931e+15, 4.29913e+15, 2.01179e+16
43.3, 0.487342, 0.733476, 0.942865, 8.49931e+15, 4.29913e+15, 2.01179e+16
43.4, 0.807185, 0.0752537, 0.130365, 8.49931e+15, 4.29913e+15, 2.01179e+16
43.5, 0.266521, 0.977539, 0.647083, 8.49931e+15, 4.29913e+15, 2.01179e+16
43.6, 0.853943, 0.987304, 0.728646, 8.49931e+15, 4.29913e+15, 2.01179e+16
43.7, 0.185467, 0.769043, 0.740365, 8.49931e+15, 4.29913e+15, 2.01179e+16
43.8, 0.267498, 0.410625, 0.752083, 8.49931e+15, 4.29913e+15, 2.01179e+16
43.9, 0.508826, 0.372558, 0.81224, 8.49931e+15, 4.29913e+15, 2.01179e+16
44, 0.790935, 0.129355, 0.491458, 8.49931e+15, 4.29913e+15, 2.01179e+16
44.1, 0.243084, 0.724101, 0.835208, 8.49931e+15, 4.29913e+15, 2.01179e+16
44.2, 0.925037, 0.868984, 0.483177, 8.49931e+15, 4.29913e+15, 2.01179e+16
44.3, 0.562224, 0.479804, 0.573021, 8.49931e+15, 4.29913e+15, 2.01179e+16
44.4, 0.969451, 0.25664, 0.824896, 8.49931e+15, 4.29913e+15, 2.01179e+16
44.5, 0.563201, 0.781054, 0.60224, 8.49931e+15, 4.29913e+15, 2.01179e+16
44.6, 0.558318, 0.818672, 0.547552, 8.49931e+15, 4.29913e+15, 2.01179e+16
44.7, 0.403084, 0.8, 0.921146, 8.49931e+15, 4.29913e+15, 2.01179e+16
44.8, 0.328865, 0.381523, 0.643802, 8.49931e+15, 4.29913e+15, 2.01179e+16
44.9, 0.0275759, 0.0695115, 0.230208, 8.49931e+15, 4.29913e+15, 2.01179e+16
45, 0.885857, 0.541855, 0.0302084, 8.49931e+15, 4.29913e+15, 2.01179e+16
45.1, 0.085115, 0.512051, 0.191771, 8.49931e+15, 4.29913e+15, 2.01179e+16
45.2, 0.415193, 0.7675, 0.24599, 8.49931e+15, 4.29913e+15, 2.01179e+16
45.3, 0.0636306, 0.257226, 0.230365, 8.49931e+15, 4.29913e+15, 2.01179e+16
45.4, 0.442537, 0.396387, 0.0467709, 8.49931e+15, 4.29913e+15, 2.01179e+16
45.5, 0.156677, 0.922265, 0.350833, 8.49931e+15, 4.29913e+15, 2.01179e+16
45.6, 0.554763, 0.826523, 0.0373959, 8.49931e+15, 4.29913e+15, 2.01179e+16
45.7, 0.649217, 0.76834, 0.843646, 8.49929e+15, 4.29912e+15, 2.01179e+16
45.8, 0.440193, 0.764902, 0.31724, 8.49929e+15, 4.29912e+15, 2.01179e+16
45.9, 0.944099, 0.269277, 0.266458, 8.49929e+15, 4.29912e+15, 2.01179e+16
46, 0.327888, 0.753183, 0.215677, 8.49929e+15, 4.29912e+15, 2.01179e+16
46.1, 0.378552, 0.358476, 0.860208, 8.49929e+15, 4.29912e+15, 2.01179e+16
46.2, 0.260388, 0.071367, 0.0828647, 8.49929e+15, 4.29912e+15, 2.01179e+16
46.3, 0.150037, 0.202715, 0.246927, 8.49929e+15, 4.29912e+15, 2.01179e+16
46.4, 0.790154, 0.021035, 0.0980209, 8.49929e+15, 4.29912e+15, 2.01179e+16
46.5, 0.572107, 0.325996, 0.887552, 8.49929e+15, 4.29912e+15, 2.01179e+16
46.6, 0.376287, 0.359687, 0.259115, 8.49929e+15, 4.29912e+15, 2.01179e+16
46.7, 0.981287, 0.120918, 0.563333, 8.49929e+15, 4.29912e+15, 2.01179e+16
46.8, 0.337224, 0.127265, 0.255208, 8.49929e+15, 4.29912e+15, 2.01179e+16
46.9, 0.274724, 0.301094, 0.832865, 8.49929e+15, 4.29912e+15, 2.01179e+16
47, 0.318748, 0.570117, 0.385052, 8.49929e+15, 4.29912e+15, 2.01179e+16
47.1, 0.145896, 0.378222, 0.849896, 8.49929e+15, 4.29912e+15, 2.01179e+16
47.2, 0.90324, 0.139453, 0.135052, 8.49929e+15, 4.29912e+15, 2.01179e+16
47.3, 0.538982, 0.857715, 0.459271, 8.49929e+15, 4.29912e+15, 2.01179e+16
47.4, 0.43742, 0.447558, 0.853333, 8.49929e+15, 4.29912e+15, 2.01179e+16
47.5, 0.335857, 0.0373826, 0.263958, 8.49929e+15, 4.29912e+15, 2.01179e+16
47.6, 0.167381, 0.321582, 0.853333, 8.49929e+15, 4.29912e+15, 2.01179e+16
47.7, 0.521521, 0.551758, 0.348333, 8.49929e+15, 4.29912e+15, 2.01179e+16
47.8, 0.338904, 0.347168, 0.891771, 8.49929e+15, 4.29912e+15, 2.01179e+16
47.9, 0.269568, 0.0249021, 0.880052, 8.49929e+15, 4.29912e+15, 2.01179e+16
48, 0.0205447, 0.424316, 0.700365, 8.49929e+15, 4.29912e+15, 2.01179e+16
48.1, 0.493201, 0.92873, 0.723802, 8.49929e+15, 4.29912e+15, 2.01179e+16
48.2, 0.428748, 0.414062, 0.563646, 8.49929e+15, 4.29912e+15, 2.01179e+16
48.3, 0.167537, 0.376953, 0.21599, 8.49929e+15, 4.29912e+15, 2.01179e+16
48.4, 0.515193, 0.71289, 0.46599, 8.49929e+15, 4.29912e+15, 2.01179e+16
48.5, 0.349177, 0.821777, 0.813177, 8.49929e+15, 4.29912e+15, 2.01179e+16
48.6, 0.0571072, 0.071992, 0.335677, 8.49929e+15, 4.29912e+15, 2.01179e+16
48.7, 0.681638, 0.798574, 0.878177, 8.49929e+15, 4.29912e+15, 2.01179e+16
48.8, 0.254998, 0.640078, 0.577708, 8.49929e+15, 4.29912e+15, 2.01179e+16
48.9, 0.403435, 0.669375, 0.964427, 8.49929e+15, 4.29912e+15, 2.01179e+16
49, 0.322381, 0.0697459, 0.956615, 8.49929e+15, 4.29912e+15, 2.01179e+16
49.1, 0.373162, 0.441347, 0.164115, 8.49929e+15, 4.29912e+15, 2.01179e+16
49.2, 0.156834, 0.0135936, 0.351615, 8.49929e+15, 4.29912e+15, 2.01179e+16
49.3, 0.549607, 0.0922264, 0.842552, 8.49929e+15, 4.29912e+15, 2.01179e+16
49.4, 0.498826, 0.563437, 0.842552, 8.49929e+15, 4.29912e+15, 2.01179e+16
49.5, 0.612107, 0.93209, 0.596458, 8.49929e+15, 4.29912e+15, 2.01179e+16
49.6, 0.725388, 0.356875, 0.350365, 8.49929e+15, 4.29912e+15, 2.01179e+16
49.7, 0.858201, 0.544394, 0.10474, 8.49929e+15, 4.29912e+15, 2.01179e+16
49.8, 0.58867, 0.759238, 0.838646, 8.49929e+15, 4.29912e+15, 2.01179e+16
49.9, 0.446092, 0.916953, 0.596458, 8.49929e+15, 4.29912e+15, 2.01179e+16
50, 0.972888, 0.947969, 0.51599, 8.49929e+15, 4.29912e+15, 2.01179e+16
50.1, 0.639881, 0.427929, 0.336302, 8.49929e+15, 4.29912e+15, 2.01179e+16
50.2, 0.533435, 0.0348631, 0.687865, 8.49929e+15, 4.29912e+15, 2.01179e+16
50.3, 0.683826, 0.758984, 0.242552, 8.49929e+15, 4.29912e+15, 2.01179e+16
50.4, 0.310037, 0.0814256, 0.198802, 8.49929e+15, 4.29912e+15, 2.01179e+16
50.5, 0.701677, 0.800703, 0.808646, 8.49929e+15, 4.29912e+15, 2.01179e+16
50.6, 0.871131, 0.130273, 0.195833, 8.49929e+15, 4.29912e+15, 2.01179e+16
50.7, 0.33742, 0.914472, 0.516146, 8.49929e+15, 4.29912e+15, 2.01179e+16
50.8, 0.321795, 0.463301, 0.219271, 8.49929e+15, 4.29912e+15, 2.01179e+16
50.9, 0.30617, 0.0121092, 0.902396, 8.49929e+15, 4.29912e+15, 2.01179e+16
51, 0.241717, 0.23623, 0.0161459, 8.49929e+15, 4.29912e+15, 2.01179e+16
51.1, 0.149373, 0.421269, 0.653333, 8.49929e+15, 4.29912e+15, 2.01179e+16
51.2, 0.760545, 0.304785, 0.810052, 8.49929e+15, 4.29912e+15, 2.01179e+16
51.3, 0.0823025, 0.239355, 0.505365, 8.49929e+15, 4.29912e+15, 2.01179e+16
51.4, 0.847459, 0.542109, 0.606927, 8.49929e+15, 4.29912e+15, 2.01179e+16
51.5, 0.401638, 0.204687, 0.872552, 8.49929e+15, 4.29912e+15, 2.01179e+16
51.6, 0.923631, 0.589472, 0.454583, 8.49929e+15, 4.29912e+15, 2.01179e+16
51.7, 0.761521, 0.800898, 0.267083, 8.49929e+15, 4.29912e+15, 2.01179e+16
51.8, 0.0227322, 0.623164, 0.540521, 8.49929e+15, 4.29912e+15, 2.01179e+16
51.9, 0.0813259, 0.641719, 0.149896, 8.49929e+15, 4.29912e+15, 2.01179e+16
52, 0.242459, 0.858027, 0.735833, 8.49929e+15, 4.29912e+15, 2.01179e+16
52.1, 0.402615, 0.318476, 0.345208, 8.49929e+15, 4.29912e+15, 2.01179e+16
52.2, 0.29324, 0.396113, 0.739271, 8.49929e+15, 4.29912e+15, 2.01179e+16
52.3, 0.66531, 0.210078, 0.629896, 8.49929e+15, 4.29912e+15, 2.01179e+16
52.4, 0.747381, 0.753515, 0.505833, 8.49929e+15, 4.29912e+15, 2.01179e+16
52.5, 0.0369119, 0.411211, 0.146458, 8.49929e+15, 4.29912e+15, 2.01179e+16
52.6, 0.902654, 0.678301, 0.537083, 8.49929e+15, 4.29912e+15, 2.01179e+16
52.7, 0.813787, 0.924902, 0.927708, 8.49929e+15, 4.29912e+15, 2.01179e+16
52.8, 0.930154, 0.351015, 0.207708, 8.49929e+15, 4.29912e+15, 2.01179e+16
52.9, 0.833474, 0.722109, 0.653021, 8.49929e+15, 4.29912e+15, 2.01179e+16
53, 0.544412, 0.46625, 0.110052, 8.49929e+15, 4.29912e+15, 2.01179e+16
53.1, 0.254842, 0.210859, 0.547552, 8.49929e+15, 4.29912e+15, 2.01179e+16
53.2, 0.945779, 0.935, 0.984583, 8.49929e+15, 4.29912e+15, 2.01179e+16
53.3, 0.65867, 0.680605, 0.442083, 8.49929e+15, 4.29912e+15, 2.01179e+16
53.4, 0.116677, 0.68207, 0.645208, 8.49929e+15, 4.29912e+15, 2.01179e+16
53.5, 0.756834, 0.986758, 0.211615, 8.49929e+15, 4.29912e+15, 2.01179e+16
53.6, 0.764217, 0.0738475, 0.686458, 8.49929e+15, 4.29912e+15, 2.01179e+16
53.7, 0.657771, 0.0440623, 0.577083, 8.49929e+15, 4.29912e+15, 2.01179e+16
53.8, 0.696834, 0.673945, 0.116146, 8.49929e+15, 4.29912e+15, 2.01179e+16
53.9, 0.314021, 0.682246, 0.315365, 8.49929e+15, 4.29912e+15, 2.01179e+16
54, 0.377498, 0.581679, 0.0653647, 8.49929e+15, 4.29912e+15, 2.01179e+16
54.1, 0.454646, 0.479121, 0.100521, 8.49929e+15, 4.29912e+15, 2.01179e+16
54.2, 0.532771, 0.427363, 0.897396, 8.49929e+15, 4.29912e+15, 2.01179e+16
54.3, 0.12492, 0.12957, 0.197865, 8.49929e+15, 4.29912e+15, 2.01179e+16
54.4, 0.969177, 0.927441, 0.522083, 8.49929e+15, 4.29912e+15, 2.01179e+16
54.5, 0.82074, 0.81416, 0.845833, 8.49929e+15, 4.29912e+15, 2.01179e+16
54.6, 0.128826, 0.655957, 0.65099, 8.49929e+15, 4.29912e+15, 2.01179e+16
54.7, 0.737146, 0.447597, 0.216146, 8.49929e+15, 4.29912e+15, 2.01179e+16
54.8, 0.473474, 0.713242, 0.208333, 8.49929e+15, 4.29912e+15, 2.01179e+16
